TraQ	PF09679.10	Type-F conjugative transfer system pilin chaperone (TraQ)
TraS	PF10624.9	Plasmid conjugative transfer entry exclusion protein TraS
TraT	PF05818.12	Enterobacterial TraT complement resistance protein
TraU	PF06834.11	TraU protein
TRAUB	PF08164.12	Apoptosis-antagonizing transcription factor, C-terminal
TraV	PF09676.10	Type IV conjugative transfer system lipoprotein (TraV)
TraW_N	PF12477.8	Sex factor F TraW protein N terminal
TraX	PF05857.11	TraX protein
TraY	PF05509.11	TraY domain
Tra_M	PF05261.11	TraM protein, DNA-binding
TrbC	PF04956.13	TrbC/VIRB2 family
TrbC_Ftype	PF09673.10	Type-F conjugative transfer system pilin assembly protein
TrbE	PF11100.8	Conjugal transfer protein TrbE
TrbH	PF07283.11	Conjugal transfer protein TrbH
TrbI	PF03743.14	Bacterial conjugation TrbI-like protein
TrbI_Ftype	PF09677.10	Type-F conjugative transfer system protein (TrbI_Ftype)
TrbL	PF04610.14	TrbL/VirB6 plasmid conjugal transfer protein
TrbM	PF07424.11	TrbM
TRC8_N	PF13705.6	TRC8 N-terminal domain
TRCF	PF03461.15	TRCF domain
Treacle	PF03546.14	Treacher Collins syndrome protein Treacle
Trefoil	PF00088.18	Trefoil (P-type) domain
Trehalase	PF01204.18	Trehalase
Trehalase_Ca-bi	PF07492.11	Neutral trehalase Ca2+ binding domain
Trehalose_PPase	PF02358.16	Trehalose-phosphatase
Trehalose_recp	PF06151.13	Trehalose receptor
Trep_dent_lipo	PF09710.10	Treponema clustered lipoprotein (Trep_dent_lipo)
Trep_Strep	PF09605.10	Hypothetical bacterial integral membrane protein (Trep_Strep)
Treslin_N	PF15292.6	Treslin N-terminus
TRF	PF08558.10	Telomere repeat binding factor (TRF)
TrfA	PF07042.11	TrfA protein
TRH	PF05438.12	Thyrotropin-releasing hormone (TRH)
TRI12	PF06609.13	Fungal trichothecene efflux pump (TRI12)
Tri3	PF07428.11	15-O-acetyltransferase Tri3
TRI5	PF06330.11	Trichodiene synthase (TRI5)
TRI9	PF08195.11	TRI9 protein
Triabin	PF03973.13	Triabin
TRIC	PF05197.13	TRIC channel
Tricho_coat	PF05892.11	Trichovirus coat protein
Tricorn_C1	PF14684.6	Tricorn protease C1 domain
Tricorn_PDZ	PF14685.6	Tricorn protease PDZ domain
TRIF-NTD	PF17798.1	TRIF N-terminal domain
Trigger_C	PF05698.14	Bacterial trigger factor protein (TF) C-terminus
Trigger_N	PF05697.13	Bacterial trigger factor protein (TF)
Trimer_CC	PF08954.11	Trimerisation motif
TRIQK	PF15168.6	Triple QxxK/R motif-containing protein family
Tristanin_u2	PF16638.5	Unstructured region on methyltransferase between zinc-fingers
TrkA_C	PF02080.21	TrkA-C domain
TrkA_N	PF02254.18	TrkA-N domain
TrkA_TMD	PF18613.1	Tyrosine kinase receptor A trans-membrane domain
TrkH	PF02386.16	Cation transport protein
TRL	PF13146.6	TRL-like protein family
TRM	PF02005.16	N2,N2-dimethylguanosine tRNA methyltransferase
Trm112p	PF03966.16	Trm112p-like protein
TRM13	PF05206.14	Methyltransferase TRM13
Trm56	PF01994.16	tRNA ribose 2'-O-methyltransferase, aTrm56
Trm5_N	PF18093.1	tRNA methyltransferase 5 N-terminal domain
TrmB	PF01978.19	Sugar-specific transcriptional regulator TrmB
TrmE_N	PF10396.9	GTP-binding protein TrmE N-terminus
TrmK	PF04816.12	tRNA (adenine(22)-N(1))-methyltransferase
TrmO	PF01980.16	tRNA-methyltransferase O
TrmO_C	PF18389.1	TrmO C-terminal domain
tRNA-synt_1	PF00133.22	tRNA synthetases class I (I, L, M and V)
tRNA-synt_1b	PF00579.25	tRNA synthetases class I (W and Y)
tRNA-synt_1c	PF00749.21	tRNA synthetases class I (E and Q), catalytic domain
tRNA-synt_1c_C	PF03950.18	tRNA synthetases class I (E and Q), anti-codon binding domain
tRNA-synt_1d	PF00750.19	tRNA synthetases class I (R)
tRNA-synt_1e	PF01406.19	tRNA synthetases class I (C) catalytic domain
tRNA-synt_1f	PF01921.18	tRNA synthetases class I (K)
tRNA-synt_1g	PF09334.11	tRNA synthetases class I (M)
tRNA-synt_1_2	PF13603.6	Leucyl-tRNA synthetase, Domain 2
tRNA-synt_2	PF00152.20	tRNA synthetases class II (D, K and N)
tRNA-synt_2b	PF00587.25	tRNA synthetase class II core domain (G, H, P, S and T)
tRNA-synt_2c	PF01411.19	tRNA synthetases class II (A)
tRNA-synt_2d	PF01409.20	tRNA synthetases class II core domain (F)
tRNA-synt_2e	PF02091.15	Glycyl-tRNA synthetase alpha subunit
tRNA-synt_2_TM	PF16995.5	Transmembrane region of lysyl-tRNA synthetase
tRNA-synt_His	PF13393.6	Histidyl-tRNA synthetase
tRNA-Thr_ED	PF08915.11	Archaea-specific editing domain of threonyl-tRNA synthetase
Trnau1ap	PF17654.1	Selenocysteine tRNA 1 associated proteins
tRNA_anti-codon	PF01336.25	OB-fold nucleic acid binding domain
tRNA_anti-like	PF12869.7	tRNA_anti-like
tRNA_anti_2	PF13742.6	OB-fold nucleic acid binding domain
tRNA_bind	PF01588.20	Putative tRNA binding domain
tRNA_bind_2	PF13725.6	Possible tRNA binding domain
tRNA_bind_3	PF17176.4	tRNA-binding domain
tRNA_bind_4	PF18490.1	tRNA-binding domain
tRNA_deacylase	PF04414.12	D-aminoacyl-tRNA deacylase
tRNA_edit	PF04073.15	Aminoacyl-tRNA editing domain
tRNA_int_endo	PF01974.17	tRNA intron endonuclease, catalytic C-terminal domain
tRNA_int_endo_N	PF02778.14	tRNA intron endonuclease, N-terminal domain
tRNA_int_end_N2	PF12928.7	tRNA-splicing endonuclease subunit sen54 N-term
tRNA_lig_CPD	PF08302.11	Fungal tRNA ligase phosphodiesterase domain
tRNA_lig_kinase	PF08303.11	tRNA ligase kinase domain
tRNA_m1G_MT	PF01746.21	tRNA (Guanine-1)-methyltransferase
tRNA_Me_trans	PF03054.16	tRNA methyl transferase
tRNA_NucTran2_2	PF13735.6	tRNA nucleotidyltransferase domain 2 putative
tRNA_NucTransf2	PF09249.11	tRNA nucleotidyltransferase, second domain
tRNA_SAD	PF07973.14	Threonyl and Alanyl tRNA synthetase second additional domain
tRNA_synthFbeta	PF17759.1	Phenylalanyl tRNA synthetase beta chain CLM domain
tRNA_synt_1c_R1	PF04558.15	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 1
tRNA_synt_1c_R2	PF04557.15	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2
tRNA_synt_2f	PF02092.17	Glycyl-tRNA synthetase beta subunit
tRNA_U5-meth_tr	PF05958.11	tRNA (Uracil-5-)-methyltransferase
Trns_repr_metal	PF02583.17	Metal-sensitive transcriptional repressor
Tropomodulin	PF03250.14	Tropomodulin
Tropomyosin	PF00261.20	Tropomyosin
Tropomyosin_1	PF12718.7	Tropomyosin like
Troponin	PF00992.20	Troponin
Troponin-I_N	PF11636.8	Troponin I residues 1-32
TROVE	PF05731.11	TROVE domain
TRP	PF06011.12	Transient receptor potential (TRP) ion channel
TrpBP	PF02081.15	Tryptophan RNA-binding attenuator protein
TRPM_tetra	PF16519.5	Tetramerisation domain of TRPM
TrpP	PF17099.5	Tryptophan transporter TrpP
TRP_2	PF08344.11	Transient receptor ion channel II
Trp_dioxygenase	PF03301.13	Tryptophan 2,3-dioxygenase
Trp_DMAT	PF11991.8	Tryptophan dimethylallyltransferase
Trp_halogenase	PF04820.14	Tryptophan halogenase
Trp_leader1	PF08055.11	Tryptophan leader peptide
Trp_leader2	PF08056.11	Tryptophan operon leader peptide
TRP_N	PF14558.6	ML-like domain
Trp_oprn_chp	PF09534.10	Tryptophan-associated transmembrane protein (Trp_oprn_chp)
Trp_repressor	PF01371.19	Trp repressor protein
Trp_ring	PF18669.1	Trimeric autotransporter adhesin Trp ring domain
Trp_syntA	PF00290.20	Tryptophan synthase alpha chain
Trp_Tyr_perm	PF03222.13	Tryptophan/tyrosine permease family
Trs65	PF12735.7	TRAPP trafficking subunit Trs65
TRSP	PF12500.8	TRSP domain C terminus to PRTase_2
TruB-C_2	PF09157.11	Pseudouridine synthase II TruB, C-terminal
TruB_C	PF09142.11	tRNA Pseudouridine synthase II, C terminal
TruB_C_2	PF16198.5	tRNA pseudouridylate synthase B C-terminal domain
TruB_N	PF01509.18	TruB family pseudouridylate synthase (N terminal domain)
TruD	PF01142.18	tRNA pseudouridine synthase D (TruD)
TrwB_AAD_bind	PF10412.9	Type IV secretion-system coupling protein DNA-binding domain
TrwC	PF08751.11	TrwC relaxase
Trypan_glycop	PF00913.19	Trypanosome variant surface glycoprotein (A-type)
Trypan_glycop_C	PF10659.9	Trypanosome variant surface glycoprotein C-terminal domain
Trypan_PARP	PF05887.11	Procyclic acidic repetitive protein (PARP)
Trypsin	PF00089.26	Trypsin
Trypsin_2	PF13365.6	Trypsin-like peptidase domain
Tryp_alpha_amyl	PF00234.22	Protease inhibitor/seed storage/LTP family
Tryp_FSAP	PF08248.11	Tryptophyllin-3 skin active peptide
Tryp_inh	PF17983.1	Trypsin inhibitors 1,2 and 3
TryThrA_C	PF12319.8	Tryptophan-Threonine-rich plasmodium antigen C terminal
TSA	PF03249.13	Type specific antigen
TsaE	PF02367.17	Threonylcarbamoyl adenosine biosynthesis protein TsaE
TSC21	PF15217.6	TSC21 family
TSC22	PF01166.18	TSC-22/dip/bun family
Tsc35	PF15079.6	Testis-specific protein 35
TSCPD	PF12637.7	TSCPD domain
Tsg	PF04668.12	Twisted gastrulation (Tsg) protein conserved region
TSGA13	PF14994.6	Testis-specific gene 13 protein
TSGP1	PF07771.11	Tick salivary peptide group 1
Tsi6	PF18660.1	Tsi6
TSKS	PF15358.6	Testis-specific serine kinase substrate
TSLP	PF15216.6	Thymic stromal lymphopoietin
TSNAXIP1_N	PF15739.5	Translin-associated factor X-interacting N-terminus
TSNR_N	PF04705.12	Thiostrepton-resistance methylase, N terminus
Tsp45I	PF06300.12	Tsp45I type II restriction enzyme
TSP9	PF11493.8	Thylakoid soluble phosphoprotein TSP9
TspO_MBR	PF03073.15	TspO/MBR family
TSP_1	PF00090.19	Thrombospondin type 1 domain
TSP_3	PF02412.18	Thrombospondin type 3 repeat
TSP_C	PF05735.12	Thrombospondin C-terminal region
TSP_NTD	PF17804.1	Tail specific protease N-terminal domain
TSR	PF18487.1	Thrombospondin type 1 repeat
TssC	PF17541.2	Type VI secretion system, TssC, VipB
TSSC4	PF15264.6	Tumour suppressing sub-chromosomal transferable candidate 4
TssD	PF17642.1	Hemolysin coregulated protein Hcp (TssD)
TssN	PF17555.2	Type VI secretion system, TssN
TssO	PF17561.2	Type VI secretion system, TssO
TssR	PF17643.1	Type VI secretion system, TssR
TT1725	PF18324.1	Hypothetical protein TT1725
TTC5_OB	PF16669.5	Tetratricopeptide repeat protein 5 OB fold domain
TTc_toxin_rep	PF18807.1	Tripartite Tc toxins repeat
TTD	PF12148.8	Tandem tudor domain within UHRF1
Tti2	PF10521.9	Tti2 family
TTKRSYEDQ	PF10212.9	Predicted coiled-coil domain-containing protein
TTL	PF03133.15	Tubulin-tyrosine ligase family
TTR-52	PF01060.23	Transthyretin-like family
TTRAP	PF14203.6	Putative tranposon-transfer assisting protein
TTSSLRR	PF12468.8	Type III secretion system leucine rich repeat protein
TT_ORF1	PF02956.14	TT viral orf 1
TT_ORF2	PF02957.15	TT viral ORF2
TT_ORF2a	PF08197.11	pORF2a truncated protein
Tub	PF01167.18	Tub family
TubC_N	PF18563.1	TubC N-terminal docking domain
Tube	PF17212.3	Tail tubular protein
Tuberculin	PF12198.8	Theoretical tuberculin protein
Tuberin	PF03542.16	Tuberin
Tubulin	PF00091.25	Tubulin/FtsZ family, GTPase domain
Tubulin-binding	PF00418.19	Tau and MAP protein, tubulin-binding repeat
Tubulin_2	PF13809.6	Tubulin like
Tubulin_3	PF14881.6	Tubulin domain
Tubulin_C	PF03953.17	Tubulin C-terminal domain
Tub_N	PF16322.5	Tubby N-terminal
TUDOR	PF00567.24	Tudor domain
Tudor-knot	PF11717.8	RNA binding activity-knot of a chromodomain
Tudor_1_RapA	PF18339.1	RapA N-terminal Tudor like domain 1
Tudor_2	PF18104.1	Jumonji domain-containing protein 2A Tudor domain
Tudor_3	PF18115.1	DNA repair protein Crb2 Tudor domain
Tudor_4	PF18358.1	Histone methyltransferase Tudor domain
TUDOR_5	PF18359.1	Histone methyltransferase Tudor domain 1
Tudor_FRX1	PF18336.1	Fragile X mental retardation Tudor domain
Tudor_RapA	PF18337.1	RapA N-terminal Tudor like domain
TUG-UBL1	PF11470.8	TUG ubiquitin-like domain
Tugs	PF17840.1	Tethering Ubl4a to BAGS domain
Tup_N	PF08581.10	Tup N-terminal
Turandot	PF07240.11	Stress-inducible humoral factor Turandot
TusA	PF01206.17	Sulfurtransferase TusA
TUSC2	PF15000.6	Tumour suppressor candidate 2
TUTF7_u4	PF16631.5	Unstructured region 4 on terminal uridylyltransferase 7
Tweety	PF04906.13	Tweety
TxDE	PF18711.1	Toxoflavin-degrading enzyme
TYA	PF01021.19	TYA transposon protein
TyeA	PF09059.10	TyeA
TylF	PF05711.11	Macrocin-O-methyltransferase (TylF)
Tymo_45kd_70kd	PF03251.13	Tymovirus 45/70Kd protein
Tymo_coat	PF00983.18	Tymovirus coat protein
Tyosinase_C	PF18132.1	Tyosinase C-terminal domain
Type2_restr_D3	PF16902.5	Type-2 restriction enzyme D3 domain
TypeIII_RM_meth	PF12564.8	Type III restriction/modification enzyme methylation subunit
Type_III_YscG	PF09477.10	Bacterial type II secretion system chaperone protein (type_III_yscG)
Type_III_YscX	PF09474.10	Type III secretion system YscX (type_III_YscX)
Type_ISP_C	PF18135.1	Type ISP C-terminal specificity domain
Tyr-DNA_phospho	PF06087.12	Tyrosyl-DNA phosphodiesterase
Tyrosinase	PF00264.20	Common central domain of tyrosinase
TyrRSs_C	PF16714.5	Tyrosyl-tRNA synthetase C-terminal domain
Tyr_Deacylase	PF02580.16	D-Tyr-tRNA(Tyr) deacylase
TYW3	PF02676.14	Methyltransferase TYW3
T_Ag_DNA_bind	PF02217.16	Origin of replication binding protein
T_cell_tran_alt	PF15128.6	T-cell leukemia translocation-altered
T_hemolysin	PF12261.8	Thermostable hemolysin
U-box	PF04564.15	U-box domain
U1snRNP70_N	PF12220.8	U1 small nuclear ribonucleoprotein of 70kDa MW N terminal
U3snoRNP10	PF12397.8	U3 small nucleolar RNA-associated protein 10
U3_assoc_6	PF08640.11	U3 small nucleolar RNA-associated protein 6
U3_snoRNA_assoc	PF08297.11	U3 snoRNA associated
U5_2-snRNA_bdg	PF10597.9	U5-snRNA binding site 2 of PrP8
U6-snRNA_bdg	PF10596.9	U6-snRNA interacting domain of PrP8
U62_UL91	PF17442.2	Functional domain of U62 and UL91 proteins
U71	PF17474.2	Tegument protein UL11 homolog
U79_P34	PF03064.16	HSV U79 / HCMV P34
U83	PF17465.2	Chemokine-like protein, HHV-6 U83 gene product
UAA	PF08449.11	UAA transporter family
UAE_UbL	PF14732.6	Ubiquitin/SUMO-activating enzyme ubiquitin-like domain
UAF_Rrn10	PF05234.11	UAF complex subunit Rrn10
Ub-Mut7C	PF14451.6	Mut7-C ubiquitin
Ub-RnfH	PF03658.14	RnfH family Ubiquitin
UB2H	PF14814.6	Bifunctional transglycosylase second domain
UBA	PF00627.31	UBA/TS-N domain
UBA2_C	PF16195.5	SUMO-activating enzyme subunit 2 C-terminus
UBA_2	PF08587.11	Ubiquitin associated domain (UBA)
UBA_3	PF09288.10	Fungal ubiquitin-associated domain
UBA_4	PF14555.6	UBA-like domain
UBA_5	PF16577.5	UBA domain
UBA_6	PF18039.1	UBA-like domain
UBA_e1_thiolCys	PF10585.9	Ubiquitin-activating enzyme active site
UBD	PF16455.5	Ubiquitin-binding domain
UbiA	PF01040.18	UbiA prenyltransferase family
UbiD	PF01977.16	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
Ubie_methyltran	PF01209.18	ubiE/COQ5 methyltransferase family
Ubiq-assoc	PF09145.10	Ubiquitin-associated
Ubiq-Cytc-red_N	PF09165.10	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
ubiquitin	PF00240.23	Ubiquitin family
Ubiquitin_2	PF14560.6	Ubiquitin-like domain
Ubiquitin_3	PF14836.6	Ubiquitin-like domain
Ubiquitin_4	PF18036.1	Ubiquitin-like domain
Ubiquitin_5	PF18037.1	Ubiquitin-like domain
Ubiq_cyt_C_chap	PF03981.12	Ubiquinol-cytochrome C chaperone
UBM	PF14377.6	Ubiquitin binding region
UBN_AB	PF14075.6	Ubinuclein conserved middle domain
UBX	PF00789.20	UBX domain
UBZ_FAAP20	PF15750.5	Ubiquitin-binding zinc-finger
UCH	PF00443.29	Ubiquitin carboxyl-terminal hydrolase
UCH_1	PF13423.6	Ubiquitin carboxyl-terminal hydrolase
UCH_C	PF18031.1	Ubiquitin carboxyl-terminal hydrolases
UCH_N	PF16674.5	N-terminal of ubiquitin carboxyl-terminal hydrolase 37
UCMA	PF17085.5	Unique cartilage matrix associated protein
UcrQ	PF02939.16	UcrQ family
UCR_14kD	PF02271.16	Ubiquinol-cytochrome C reductase complex 14kD subunit
UCR_6-4kD	PF08997.10	Ubiquinol-cytochrome C reductase complex, 6.4kD protein
UCR_Fe-S_N	PF10399.9	Ubiquitinol-cytochrome C reductase Fe-S subunit TAT signal
UCR_hinge	PF02320.16	Ubiquinol-cytochrome C reductase hinge protein
UCR_TM	PF02921.14	Ubiquinol cytochrome reductase transmembrane region
UCR_UQCRX_QCR9	PF05365.12	Ubiquinol-cytochrome C reductase, UQCRX/QCR9 like
uDENN	PF03456.18	uDENN domain
UDG	PF03167.19	Uracil DNA glycosylase superfamily
UDP-g_GGTase	PF06427.11	UDP-glucose:Glycoprotein Glucosyltransferase
UDPGP	PF01704.18	UTP--glucose-1-phosphate uridylyltransferase
UDPGT	PF00201.18	UDP-glucoronosyl and UDP-glucosyl transferase
UDPG_MGDP_dh	PF00984.19	UDP-glucose/GDP-mannose dehydrogenase family, central domain
UDPG_MGDP_dh_C	PF03720.15	UDP-glucose/GDP-mannose dehydrogenase family, UDP binding domain
UDPG_MGDP_dh_N	PF03721.14	UDP-glucose/GDP-mannose dehydrogenase family, NAD binding domain
Uds1	PF15456.6	Up-regulated During Septation
UEV	PF05743.13	UEV domain
UFC1	PF08694.11	Ubiquitin-fold modifier-conjugating enzyme 1
UFD1	PF03152.14	Ubiquitin fusion degradation protein UFD1
Ufd2P_core	PF10408.9	Ubiquitin elongating factor core
Ufm1	PF03671.14	Ubiquitin fold modifier 1 protein
UIM	PF02809.20	Ubiquitin interaction motif
UK	PF02512.14	Virulence determinant
UL11	PF11094.8	Membrane-associated tegument protein
UL141	PF16758.5	Herpes-like virus membrane glycoprotein UL141
UL16	PF17622.2	Viral unique long protein 16
UL17	PF17640.2	Uncharacterized UL17
UL2	PF08196.11	UL2 protein
UL20	PF17582.2	Cytomegalovirus UL20
UL21a	PF17636.2	Viral Unique Long protein 21a
UL40	PF10682.9	Glycoprotein of human cytomegalovirus HHV-5
UL41A	PF17591.2	Herpesvirus UL41A
UL42	PF17638.2	HCMV UL42
UL45	PF05473.12	UL45 protein, carbohydrate-binding C-type lectin-like
UL73_N	PF12522.8	Cytomegalovirus glycoprotein N terminal
UL97	PF06734.12	UL97
ULD	PF16534.5	Ubiquitin-like oligomerisation domain of SATB
Uma2	PF05685.12	Putative restriction endonuclease
Umbravirus_LDM	PF04817.12	Umbravirus long distance movement (LDM) family
UME	PF08064.13	UME (NUC010) domain
UMP1	PF05348.11	Proteasome maturation factor UMP1
UMPH-1	PF05822.12	Pyrimidine 5'-nucleotidase (UMPH-1)
UnbV_ASPIC	PF07593.12	ASPIC and UnbV
UNC-50	PF05216.13	UNC-50 family
UNC-79	PF14776.6	Cation-channel complex subunit UNC-79
UNC-93	PF05978.16	Ion channel regulatory protein UNC-93
UNC119_bdg	PF15435.6	UNC119-binding protein C5orf30 homologue
UNC45-central	PF11701.8	Myosin-binding striated muscle assembly central
UNC80	PF15778.5	Cation channel complex component UNC80
Unpaired	PF15972.5	Unpaired protein
Unstab_antitox	PF09720.10	Putative addiction module component
UN_NPL4	PF11543.8	Nuclear pore localisation protein NPL4
UPA	PF17217.3	UPA domain
UPAR_LY6	PF00021.21	u-PAR/Ly-6 domain
UPAR_LY6_2	PF16975.5	Ly6/PLAUR domain-containing protein 6, Lypd6
UPA_2	PF17809.1	UPA domain
UPF0004	PF00919.20	Uncharacterized protein family UPF0004
UPF0014	PF03649.13	Uncharacterised protein family (UPF0014)
UPF0016	PF01169.19	Uncharacterized protein family UPF0016
UPF0020	PF01170.18	Putative RNA methylase family UPF0020
UPF0029	PF01205.19	Uncharacterized protein family UPF0029
UPF0047	PF01894.17	Uncharacterised protein family UPF0047
UPF0051	PF01458.17	Uncharacterized protein family (UPF0051)
UPF0052	PF01933.18	Uncharacterised protein family UPF0052
UPF0054	PF02130.17	Uncharacterized protein family UPF0054
UPF0058	PF01893.16	Uncharacterised protein family UPF0058
UPF0060	PF02694.15	Uncharacterised BCR, YnfA/UPF0060 family
UPF0061	PF02696.14	Uncharacterized ACR, YdiU/UPF0061 family
UPF0086	PF01868.16	Domain of unknown function UPF0086
UPF0093	PF03653.13	Uncharacterised protein family (UPF0093)
UPF0102	PF02021.17	Uncharacterised protein family UPF0102
UPF0113	PF03657.13	UPF0113 PUA domain
UPF0113_N	PF17833.1	UPF0113 Pre-PUA domain
UPF0114	PF03350.16	Uncharacterized protein family, UPF0114
UPF0121	PF03661.13	Uncharacterised protein family (UPF0121)
UPF0122	PF04297.14	Putative helix-turn-helix protein, YlxM / p13 like
UPF0126	PF03458.13	UPF0126 domain
UPF0128	PF03673.13	Uncharacterised protein family (UPF0128)
UPF0137	PF03677.13	Uncharacterised protein family (UPF0137)
UPF0139	PF03669.13	Uncharacterised protein family (UPF0139)
UPF0146	PF03686.13	Uncharacterised protein family (UPF0146)
UPF0147	PF03685.13	Uncharacterised protein family (UPF0147)
UPF0149	PF03695.13	Uncharacterised protein family (UPF0149)
UPF0154	PF03672.13	Uncharacterised protein family (UPF0154)
UPF0158	PF03682.13	Uncharacterised protein family (UPF0158)
UPF0160	PF03690.13	Uncharacterised protein family (UPF0160)
UPF0164	PF03687.13	Uncharacterised protein family (UPF0164)
UPF0167	PF03691.14	Uncharacterised protein family (UPF0167)
UPF0172	PF03665.13	Uncharacterised protein family (UPF0172)
UPF0175	PF03683.13	Uncharacterised protein family (UPF0175)
UPF0176_N	PF17773.1	UPF0176 acylphosphatase like domain
UPF0179	PF03684.13	Uncharacterised protein family (UPF0179)
UPF0180	PF03698.13	Uncharacterised protein family (UPF0180)
UPF0181	PF03701.14	Uncharacterised protein family (UPF0181)
UPF0182	PF03699.13	Uncharacterised protein family (UPF0182)
UPF0183	PF03676.14	Uncharacterised protein family (UPF0183)
UPF0184	PF03670.13	Uncharacterised protein family (UPF0184)
UPF0193	PF05250.11	Uncharacterised protein family (UPF0193)
UPF0203	PF05254.12	Uncharacterised protein family (UPF0203)
UPF0220	PF05255.11	Uncharacterised protein family (UPF0220)
UPF0223	PF05256.12	Uncharacterised protein family (UPF0223)
UPF0225	PF17775.1	UPF0225 domain
UPF0227	PF05728.12	Uncharacterised protein family (UPF0227)
UPF0228	PF05727.11	Uncharacterised protein family (UPF0228)
UPF0231	PF06062.11	Uncharacterised protein family (UPF0231)
UPF0236	PF06782.11	Uncharacterised protein family (UPF0236)
UPF0239	PF06783.11	Uncharacterised protein family (UPF0239)
UPF0240	PF06784.11	Uncharacterised protein family (UPF0240)
UPF0242	PF06785.11	Uncharacterised protein family (UPF0242) N-terminus
UPF0253	PF06786.12	Uncharacterised protein family (UPF0253)
UPF0254	PF06787.11	Uncharacterised protein family (UPF0254)
UPF0257	PF06788.13	Uncharacterised protein family (UPF0257)
UPF0258	PF06789.12	Uncharacterised protein family (UPF0258)
UPF0259	PF06790.11	Uncharacterised protein family (UPF0259)
UPF0261	PF06792.11	Uncharacterised protein family (UPF0261)
UPF0262	PF06793.12	Uncharacterised protein family (UPF0262)
UPF0270	PF06794.12	Uncharacterised protein family (UPF0270)
UPF0300	PF08594.10	Uncharacterised protein family (UPF0300)
UPF0302	PF08864.10	UPF0302 domain
UPF0370	PF13980.6	Uncharacterised protein family (UPF0370)
UPF0444	PF15475.6	Transmembrane protein C12orf23, UPF0444
UPF0449	PF15136.6	Uncharacterised protein family UPF0449
UPF0489	PF12640.7	UPF0489 domain
UPF0492	PF15744.5	Uncharacterized protein family UPF0492
UPF0506	PF11703.8	UPF0506
UPF0515	PF15135.6	Uncharacterised protein UPF0515
UPF0524	PF15823.5	UPF0524 of C3orf70
UPF0542	PF15086.6	Uncharacterised protein family UPF0542
UPF0547	PF10571.9	Uncharacterised protein family UPF0547
UPF0552	PF10574.9	Arp2/3-interacting proteins Arpin
UPF0556	PF10572.9	Uncharacterised protein family UPF0556
UPF0560	PF10577.9	Uncharacterised protein family UPF0560
UPF0561	PF10573.9	Uncharacterised protein family UPF0561
UPF0564	PF10595.9	Uncharacterised protein family UPF0564
UPF0565	PF10561.9	Uncharacterised protein family UPF0565
UPF0640	PF15114.6	Uncharacterised protein family UPF0640
UPF0669	PF17065.5	Putative cytokine, C6ORF120
UPF0688	PF15772.5	UPF0688 family
UPF0697	PF15117.6	Uncharacterised protein family UPF0697
UPF0715	PF17094.5	Uncharacterised protein family (UPF0715)
UPF0728	PF15092.6	Uncharacterised protein family UPF0728
UPF0730	PF15827.5	UPF0730 unknown protein family
UPF0731	PF14982.6	UPF0731 family
UPF0767	PF15990.5	UPF0767 family
UPF1_Zn_bind	PF09416.10	RNA helicase (UPF2 interacting domain)
Upf2	PF04050.14	Up-frameshift suppressor 2
UPRTase	PF14681.6	Uracil phosphoribosyltransferase
UpxZ	PF06603.11	UpxZ family of transcription anti-terminator antagonists
UQ_con	PF00179.26	Ubiquitin-conjugating enzyme
Urate_ox_N	PF06181.11	Urate oxidase N-terminal
Urb2	PF10441.9	Urb2/Npa2 family
Urease_alpha	PF00449.20	Urease alpha-subunit, N-terminal domain
Urease_beta	PF00699.20	Urease beta subunit
Urease_gamma	PF00547.18	Urease, gamma subunit
Urease_linker	PF18473.1	Urease subunit beta-alpha linker domain
UreD	PF01774.17	UreD urease accessory protein
UreE_C	PF05194.12	UreE urease accessory protein, C-terminal domain
UreE_N	PF02814.15	UreE urease accessory protein, N-terminal domain
UreF	PF01730.16	UreF
Ureide_permease	PF07168.11	Ureide permease
Ureidogly_lyase	PF04115.12	Ureidoglycolate lyase
Uricase	PF01014.18	Uricase
Urm1	PF09138.11	Urm1 (Ubiquitin related modifier)
URO-D	PF01208.17	Uroporphyrinogen decarboxylase (URO-D)
Urocanase	PF01175.18	Urocanase Rossmann-like domain
Urocanase_C	PF17392.2	Urocanase C-terminal domain
Urocanase_N	PF17391.2	Urocanase N-terminal domain
Uroplakin_II	PF07353.12	Uroplakin II
Urotensin_II	PF02083.15	Urotensin II
US10	PF17617.2	Viral unique short region 10
US2	PF02476.15	US2 family
US22	PF02393.16	US22 like
US30	PF17624.2	Family of unknown function
US6	PF17616.2	Viral unique short region 6
Use1	PF09753.9	Membrane fusion protein Use1
Usg	PF06233.12	Usg-like family
Usher	PF00577.20	Outer membrane usher protein
Usher_TcfC	PF17271.2	TcfC Usher-like barrel domain
Uso1_p115_C	PF04871.13	Uso1 / p115 like vesicle tethering protein, C terminal region
Uso1_p115_head	PF04869.14	Uso1 / p115 like vesicle tethering protein, head region
Usp	PF00582.26	Universal stress protein family
USP19_linker	PF16602.5	Linker region of USP19 deubiquitinase
USP7_C2	PF14533.6	Ubiquitin-specific protease C-terminal
USP7_ICP0_bdg	PF12436.8	ICP0-binding domain of Ubiquitin-specific protease 7
